# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.10719220e+00
# Aref          : 5.38705787e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
1               	1.71415986e-01	-6.22218744e-04	-1.37206760e-03	-6.16888321e-10	6.71547467e-04	-3.15935071e-04	8.57079924e-02	8.57079936e-02	-6.27044443e-04	4.82569935e-06	-1.44863328e-05	-1.35758127e-03
2               	1.63336792e-01	-4.52705820e-04	-1.08185411e-03	1.33455970e-10	5.74512524e-04	-2.21094819e-04	8.16683960e-02	8.16683957e-02	-4.47447729e-04	-5.25809124e-06	3.35854676e-05	-1.11543958e-03
3               	5.55618154e-02	9.79447142e-06	-9.39927750e-05	1.56479212e-09	9.78301269e-05	1.85739238e-05	2.77809093e-02	2.77809061e-02	2.34711595e-05	-1.36766881e-05	5.08337393e-05	-1.44826514e-04
4               	-4.39727354e-02	3.33655810e-04	6.46939826e-04	1.82847950e-09	-3.03813532e-04	1.78746364e-04	-2.19863659e-02	-2.19863695e-02	3.45574269e-04	-1.19184586e-05	1.96563812e-05	6.27283445e-04
5               	-7.00870226e-02	3.31565526e-04	7.03166780e-04	9.96913671e-10	-3.70113422e-04	1.63367986e-04	-3.50435103e-02	-3.50435123e-02	3.29150749e-04	2.41477659e-06	-1.85300315e-05	7.21696812e-04
6               	-2.87290369e-02	9.34910111e-05	2.67779407e-04	6.27116666e-11	-1.63783618e-04	3.36445696e-05	-1.43645184e-02	-1.43645185e-02	8.03900751e-05	1.31009360e-05	-2.98939142e-05	2.97673322e-04
7               	3.04359422e-02	-1.37439556e-04	-2.27745800e-04	-1.01049824e-10	9.84500539e-05	-8.58286536e-05	1.52179710e-02	1.52179712e-02	-1.54548432e-04	1.71088754e-05	-1.54228462e-05	-2.12322954e-04
8               	6.10081556e-02	-1.97330084e-04	-4.05455540e-04	6.53573821e-10	2.05652060e-04	-1.08833106e-04	3.05040784e-02	3.05040771e-02	-2.07498148e-04	1.01680638e-05	2.92429034e-06	-4.08379831e-04
9               	5.18770014e-02	-8.20025257e-05	-2.28423404e-04	1.92374808e-09	1.25813411e-04	-4.31304086e-05	2.59385026e-02	2.59384988e-02	-8.41316714e-05	2.12914573e-06	1.16017088e-05	-2.40025113e-04
10              	2.30865012e-02	6.92723748e-05	6.08689846e-05	2.88204372e-09	-2.66436347e-05	3.75234151e-05	1.15432535e-02	1.15432477e-02	7.21596025e-05	-2.88722777e-06	3.79085762e-06	5.70781269e-05
11              	8.64905886e-04	1.26598408e-04	2.28210090e-04	2.64096252e-09	-1.20889849e-04	6.87248459e-05	4.32455584e-04	4.32450302e-04	1.32024050e-04	-5.42564215e-06	-6.78480352e-06	2.34994894e-04
12              	-2.13283639e-03	7.79322770e-05	1.95507139e-04	1.57689734e-09	-1.07951878e-04	4.23282277e-05	-1.06641662e-03	-1.06641977e-03	8.12943662e-05	-3.36208922e-06	-1.01983085e-05	2.05705447e-04
13              	9.58641431e-03	-1.22740334e-05	5.07084546e-05	3.94507171e-10	-3.09001903e-05	-5.96811394e-06	4.79320755e-03	4.79320676e-03	-1.21051307e-05	-1.68902780e-07	-5.54596295e-06	5.62544175e-05
14              	2.31675573e-02	-6.55918568e-05	-7.08960260e-05	-1.60177465e-10	3.60923906e-05	-3.62731835e-05	1.15837785e-02	1.15837788e-02	-6.90691119e-05	3.47725509e-06	6.44377582e-07	-7.15404035e-05
15              	2.90020751e-02	-5.26303772e-05	-9.27504495e-05	1.08860962e-10	4.91738816e-05	-3.22170227e-05	1.45010376e-02	1.45010374e-02	-5.85322113e-05	5.90183408e-06	2.79865686e-06	-9.55491063e-05
16              	2.60172349e-02	-1.38704634e-06	-3.63142353e-05	9.60830339e-10	1.72715243e-05	-6.42865798e-06	1.30086184e-02	1.30086165e-02	-7.12218115e-06	5.73513481e-06	-8.85593360e-07	-3.54286419e-05
17              	1.94303844e-02	3.59777449e-05	3.09296442e-05	1.79208209e-09	-2.26739166e-05	1.41342466e-05	9.71519398e-03	9.71519039e-03	3.21231191e-05	3.85462582e-06	-7.20909453e-06	3.81387387e-05
18              	1.49510838e-02	3.50276451e-05	5.85114311e-05	2.25359759e-09	-3.86695036e-05	1.65810717e-05	7.47554415e-03	7.47553964e-03	3.40948943e-05	9.32750849e-07	-9.41378807e-06	6.79252192e-05
19              	1.48484147e-02	5.80009019e-06	4.36347153e-05	2.18756374e-09	-2.59550244e-05	4.87652489e-06	7.42420952e-03	7.42420515e-03	7.77656999e-06	-1.97647979e-06	-4.13766679e-06	4.77723820e-05
20              	1.76602020e-02	-2.30467231e-05	1.16522385e-05	1.78454873e-09	-3.78706449e-06	-8.14539970e-06	8.83010277e-03	8.83009920e-03	-1.96687613e-05	-3.37796187e-06	2.03905476e-06	9.61318374e-06
21              	2.05217299e-02	-3.12202867e-05	-7.11185204e-06	1.37168535e-09	1.00185103e-05	-1.29696565e-05	1.02608663e-02	1.02608636e-02	-2.85797998e-05	-2.64048690e-06	6.46258429e-06	-1.35744363e-05
22              	2.15622543e-02	-1.76995225e-05	-3.88518004e-06	1.11954478e-09	7.40970226e-06	-8.08163864e-06	1.07811283e-02	1.07811260e-02	-1.69313999e-05	-7.68122589e-07	5.46711224e-06	-9.35229228e-06
23              	2.07729610e-02	6.81704316e-07	8.77245728e-06	1.07807766e-09	-3.85522462e-06	-3.90314274e-07	1.03864816e-02	1.03864794e-02	-4.94621163e-08	7.31166432e-07	5.31004020e-07	8.24145326e-06
24              	1.93715354e-02	1.06672071e-05	1.89671823e-05	1.14281499e-09	-1.34202553e-05	3.48307445e-06	9.68576886e-03	9.68576657e-03	8.81667800e-06	1.85052910e-06	-3.93666412e-06	2.29038464e-05
25              	1.85176099e-02	6.02832775e-06	1.73106147e-05	1.21084777e-09	-1.27465969e-05	1.89588915e-06	9.25880618e-03	9.25880376e-03	4.91005303e-06	1.11827472e-06	-4.09128954e-06	2.14019043e-05
26              	1.85756225e-02	-5.64109807e-06	6.90973926e-06	1.18156838e-09	-4.63164135e-06	-2.43506245e-06	9.28781246e-03	9.28781009e-03	-5.25561149e-06	-3.85486584e-07	-1.17677172e-06	8.08651098e-06
27              	1.91741849e-02	-1.55533344e-05	-3.07087099e-06	1.09704436e-09	3.50449213e-06	-5.85596702e-06	9.58709354e-03	9.58709135e-03	-1.36326342e-05	-1.92070019e-06	1.96905664e-06	-5.03992763e-06
28              	1.97057690e-02	-1.73095279e-05	-4.19938504e-06	9.73679342e-10	6.16408314e-06	-6.49219397e-06	9.85288549e-03	9.85288354e-03	-1.51469579e-05	-2.16256996e-06	4.06439062e-06	-8.26377566e-06
29              	1.98248299e-02	-1.13699498e-05	1.93571523e-07	8.94858550e-10	2.94520659e-06	-4.29591418e-06	9.91241585e-03	9.91241406e-03	-9.98088906e-06	-1.38906071e-06	3.04199235e-06	-2.84842083e-06
30              	1.95825241e-02	-3.03318073e-06	5.24443651e-06	8.64862044e-10	-2.36715387e-06	-1.43127144e-06	9.79126291e-03	9.79126118e-03	-2.94786180e-06	-8.53189272e-08	2.55064387e-07	4.98937213e-06
31              	1.92463535e-02	1.79180222e-06	6.63592311e-06	9.26991641e-10	-5.16922301e-06	-1.04567587e-07	9.62317770e-03	9.62317585e-03	7.91333525e-07	1.00046870e-06	-1.85126146e-06	8.48718457e-06
32              	1.90424399e-02	1.11239595e-06	2.99230777e-06	1.02333228e-09	-3.88256230e-06	-8.01322716e-07	9.52122096e-03	9.52121891e-03	-2.45124742e-07	1.35752069e-06	-2.38640842e-06	5.37871619e-06
33              	1.90232368e-02	-3.97316580e-06	-2.21721842e-06	1.08132455e-09	1.44791251e-07	-2.40725834e-06	9.51161946e-03	9.51161730e-03	-4.39384124e-06	4.20675446e-07	-9.63817961e-07	-1.25340046e-06
34              	1.90957684e-02	-8.07740936e-06	-6.61892912e-06	1.09907885e-09	3.19332808e-06	-3.65082427e-06	9.54788530e-03	9.54788310e-03	-7.68952895e-06	-3.87880415e-07	-1.16136477e-07	-6.50279264e-06
35              	1.91337029e-02	-9.18544707e-06	-7.25985720e-06	1.09156102e-09	3.80842782e-06	-3.78830805e-06	9.56685253e-03	9.56685034e-03	-8.38103159e-06	-8.04415488e-07	1.78499219e-07	-7.43835642e-06
36              	1.90752413e-02	-7.08383994e-06	-5.14443785e-06	1.08088674e-09	2.28973600e-06	-3.20153047e-06	9.53762173e-03	9.53761957e-03	-6.74345044e-06	-3.40389503e-07	-2.82482923e-07	-4.86195492e-06
37              	1.89426373e-02	-3.73283097e-06	-2.75466351e-06	1.08450310e-09	2.68367036e-07	-2.50934682e-06	9.47131975e-03	9.47131758e-03	-4.37576230e-06	6.42931333e-07	-1.10896472e-06	-1.64569879e-06
38              	1.87970354e-02	-1.57583440e-06	-1.50961082e-06	1.14758997e-09	-7.53511457e-07	-2.06711878e-06	9.39851883e-03	9.39851654e-03	-2.85503598e-06	1.27920158e-06	-1.50831687e-06	-1.29395374e-09
39              	1.86840959e-02	-1.34427217e-06	-2.15124690e-06	1.22542534e-09	-3.81394910e-07	-2.00519188e-06	9.34204916e-03	9.34204671e-03	-2.67732797e-06	1.33305580e-06	-1.45701836e-06	-6.94228539e-07
40              	1.86097345e-02	-2.52773518e-06	-4.10862200e-06	1.27801028e-09	7.48785083e-07	-2.14650397e-06	9.30486851e-03	9.30486595e-03	-3.41037156e-06	8.82636382e-07	-1.30552592e-06	-2.80309609e-06
41              	1.85507099e-02	-3.87713848e-06	-5.65717385e-06	1.30117977e-09	1.82711153e-06	-2.30979648e-06	9.27535627e-03	9.27535367e-03	-4.24836572e-06	3.71227237e-07	-1.00147539e-06	-4.65569845e-06
42              	1.84800921e-02	-4.31324131e-06	-5.90603096e-06	1.29201063e-09	2.23860707e-06	-2.42863111e-06	9.24004734e-03	9.24004476e-03	-4.58525176e-06	2.72010453e-07	-7.14408414e-07	-5.19162255e-06
43              	1.83862704e-02	-3.98210405e-06	-5.26367525e-06	1.27710096e-09	1.83115704e-06	-2.40510532e-06	9.19313649e-03	9.19313394e-03	-4.39615734e-06	4.14053292e-07	-8.00680588e-07	-4.46299466e-06
44              	1.82756370e-02	-3.26775141e-06	-4.61316518e-06	1.27407328e-09	1.04000750e-06	-2.30064742e-06	9.13781977e-03	9.13781722e-03	-3.93452312e-06	6.66771714e-07	-1.26657509e-06	-3.34659009e-06
45              	1.81625287e-02	-2.78846650e-06	-4.09684770e-06	1.27005521e-09	5.38054623e-07	-2.15102418e-06	9.08126560e-03	9.08126306e-03	-3.54525743e-06	7.56790933e-07	-1.51036923e-06	-2.58647847e-06
46              	1.80573804e-02	-2.70310107e-06	-3.73237142e-06	1.27165888e-09	5.76446934e-07	-2.04577843e-06	9.02869146e-03	9.02868892e-03	-3.39732897e-06	6.94227893e-07	-1.28973877e-06	-2.44263264e-06
47              	1.79615427e-02	-2.99025340e-06	-3.81186797e-06	1.28577525e-09	8.76375698e-07	-1.92328060e-06	8.98077266e-03	8.98077009e-03	-3.41840730e-06	4.28153898e-07	-1.02955829e-06	-2.78230968e-06
48              	1.78696909e-02	-3.22600646e-06	-4.18647712e-06	1.29821460e-09	1.15050468e-06	-1.82146943e-06	8.93484675e-03	8.93484415e-03	-3.43447266e-06	2.08466194e-07	-9.42733879e-07	-3.24374324e-06
49              	1.77756922e-02	-3.15422596e-06	-4.56402044e-06	1.31069613e-09	1.19972768e-06	-1.76612860e-06	8.88784741e-03	8.88784479e-03	-3.34324158e-06	1.89015622e-07	-1.08228254e-06	-3.48173790e-06
50              	1.76769295e-02	-2.92471335e-06	-4.73816570e-06	1.31849071e-09	1.04068348e-06	-1.73846626e-06	8.83846605e-03	8.83846341e-03	-3.20082293e-06	2.76109583e-07	-1.32839937e-06	-3.40976634e-06
51              	1.75748629e-02	-2.72937423e-06	-4.77911843e-06	1.31755126e-09	7.79312443e-07	-1.71354349e-06	8.78743277e-03	8.78743013e-03	-3.07823061e-06	3.48856379e-07	-1.61024677e-06	-3.16887166e-06
52              	1.74727240e-02	-2.68342108e-06	-4.64725463e-06	1.31226205e-09	6.22308904e-07	-1.68821314e-06	8.73636332e-03	8.73636069e-03	-3.02992368e-06	3.46502598e-07	-1.70131841e-06	-2.94593622e-06
53              	1.73729644e-02	-2.73882508e-06	-4.51444640e-06	1.31437788e-09	6.17257046e-07	-1.66306456e-06	8.68648350e-03	8.68648087e-03	-3.03247710e-06	2.93652022e-07	-1.63996615e-06	-2.87448024e-06
54              	1.72760764e-02	-2.78590630e-06	-4.52117086e-06	1.33227535e-09	6.85651530e-07	-1.64262877e-06	8.63803952e-03	8.63803686e-03	-3.03558192e-06	2.49675620e-07	-1.57493390e-06	-2.94623696e-06
55              	1.71810470e-02	-2.78643223e-06	-4.68214065e-06	1.35825372e-09	7.29703887e-07	-1.60662706e-06	8.59052484e-03	8.59052212e-03	-2.99984318e-06	2.13410948e-07	-1.61136644e-06	-3.07077421e-06
56              	1.70866138e-02	-2.69795658e-06	-4.82849048e-06	1.38441854e-09	7.42657945e-07	-1.56003218e-06	8.54330827e-03	8.54330550e-03	-2.90901047e-06	2.11053891e-07	-1.67158730e-06	-3.15690319e-06
57              	1.69921844e-02	-2.55608125e-06	-4.88918475e-06	1.40294204e-09	7.30670925e-07	-1.50860335e-06	8.49609360e-03	8.49609079e-03	-2.78664398e-06	2.30562729e-07	-1.71392145e-06	-3.17526330e-06
58              	1.68980857e-02	-2.40857754e-06	-4.84203440e-06	1.41391043e-09	7.34371546e-07	-1.46244113e-06	8.44904424e-03	8.44904142e-03	-2.66672990e-06	2.58152360e-07	-1.68664566e-06	-3.15538875e-06
59              	1.68050534e-02	-2.31400389e-06	-4.73633860e-06	1.42003826e-09	7.85041393e-07	-1.42398369e-06	8.40252814e-03	8.40252530e-03	-2.58098563e-06	2.66981741e-07	-1.58312791e-06	-3.15321069e-06
60              	1.67136724e-02	-2.27937646e-06	-4.65441644e-06	1.42385000e-09	8.71276957e-07	-1.39411684e-06	8.35683762e-03	8.35683478e-03	-2.53380507e-06	2.54428612e-07	-1.45593126e-06	-3.19848518e-06
61              	1.66240885e-02	-2.26069282e-06	-4.63943299e-06	1.43361421e-09	9.60289336e-07	-1.37592838e-06	8.31204566e-03	8.31204279e-03	-2.50627479e-06	2.45581966e-07	-1.35942716e-06	-3.28000583e-06
62              	1.65361116e-02	-2.20424267e-06	-4.64497255e-06	1.44878607e-09	1.02475649e-06	-1.37261320e-06	8.26805725e-03	8.26805435e-03	-2.47473454e-06	2.70491865e-07	-1.29772979e-06	-3.34724276e-06
63              	1.64495042e-02	-2.15399713e-06	-4.62144843e-06	1.46859193e-09	1.06038907e-06	-1.36489808e-06	8.22475358e-03	8.22475064e-03	-2.44189665e-06	2.87899516e-07	-1.25033514e-06	-3.37111329e-06
64              	1.63641813e-02	-2.12515688e-06	-4.55749393e-06	1.48973279e-09	1.08138421e-06	-1.34721459e-06	8.18209215e-03	8.18208918e-03	-2.40979303e-06	2.84636147e-07	-1.19736276e-06	-3.36013117e-06
65              	1.62802460e-02	-2.09042805e-06	-4.46436558e-06	1.50666998e-09	1.11303589e-06	-1.32571986e-06	8.14012452e-03	8.14012151e-03	-2.37093388e-06	2.80505830e-07	-1.11914690e-06	-3.34521868e-06
66              	1.61979138e-02	-2.03526093e-06	-4.41385693e-06	1.51636654e-09	1.15611146e-06	-1.30504250e-06	8.09895839e-03	8.09895536e-03	-2.32267296e-06	2.87412031e-07	-1.05081701e-06	-3.36303992e-06
67              	1.61173711e-02	-1.96158624e-06	-4.41660849e-06	1.52162588e-09	1.20092985e-06	-1.29073107e-06	8.05868706e-03	8.05868401e-03	-2.27152419e-06	3.09937950e-07	-1.00737439e-06	-3.40923410e-06
68              	1.60386951e-02	-1.88699871e-06	-4.47010952e-06	1.52541772e-09	1.23454181e-06	-1.28428515e-06	8.01934908e-03	8.01934603e-03	-2.22778451e-06	3.40785797e-07	-1.00051296e-06	-3.46959657e-06
69              	1.59618574e-02	-1.82084354e-06	-4.57453725e-06	1.53067510e-09	1.25095747e-06	-1.28628303e-06	7.98093022e-03	7.98092716e-03	-2.19670480e-06	3.75861254e-07	-1.03631116e-06	-3.53822609e-06
70              	1.58867851e-02	-1.76828901e-06	-4.70271265e-06	1.53848492e-09	1.26244445e-06	-1.28562805e-06	7.94339406e-03	7.94339099e-03	-2.16977255e-06	4.01483546e-07	-1.08891188e-06	-3.61380078e-06
71              	1.58134292e-02	-1.72783063e-06	-4.82640620e-06	1.54927086e-09	1.27674602e-06	-1.27473679e-06	7.90671613e-03	7.90671304e-03	-2.13865210e-06	4.10821471e-07	-1.13645708e-06	-3.68994911e-06
72              	1.57417840e-02	-1.68957390e-06	-4.92908990e-06	1.56465452e-09	1.28657085e-06	-1.25764913e-06	7.87089357e-03	7.87089044e-03	-2.10243608e-06	4.12862178e-07	-1.17797410e-06	-3.75111580e-06
73              	1.56718913e-02	-1.63821285e-06	-4.99892714e-06	1.58181311e-09	1.29266862e-06	-1.24463148e-06	7.83594722e-03	7.83594406e-03	-2.06373790e-06	4.25525052e-07	-1.20679495e-06	-3.79213219e-06
74              	1.56038150e-02	-1.57300144e-06	-5.04919999e-06	1.59754472e-09	1.29349873e-06	-1.24002349e-06	7.80190911e-03	7.80190592e-03	-2.02652421e-06	4.53522772e-07	-1.23110126e-06	-3.81809873e-06
75              	1.55376056e-02	-1.50814666e-06	-5.08561805e-06	1.61149007e-09	1.28724278e-06	-1.23920995e-06	7.76880442e-03	7.76880120e-03	-1.99328328e-06	4.85136622e-07	-1.25556625e-06	-3.83005180e-06
76              	1.54732874e-02	-1.45011895e-06	-5.12674682e-06	1.62117889e-09	1.27934033e-06	-1.23576042e-06	7.73664535e-03	7.73664210e-03	-1.96081989e-06	5.10700941e-07	-1.28403308e-06	-3.84271373e-06
77              	1.54108586e-02	-1.39698994e-06	-5.18774589e-06	1.62806384e-09	1.27472467e-06	-1.22924980e-06	7.70543094e-03	7.70542768e-03	-1.92774477e-06	5.30754828e-07	-1.31914828e-06	-3.86859761e-06
78              	1.53502916e-02	-1.33354175e-06	-5.25632568e-06	1.63294535e-09	1.27617917e-06	-1.22071844e-06	7.67514743e-03	7.67514416e-03	-1.88748931e-06	5.53947563e-07	-1.35198367e-06	-3.90434201e-06
79              	1.52915422e-02	-1.25835037e-06	-5.30470801e-06	1.63764953e-09	1.28129847e-06	-1.21098794e-06	7.64577273e-03	7.64576946e-03	-1.84016313e-06	5.81812758e-07	-1.37105553e-06	-3.93365248e-06
80              	1.52345714e-02	-1.19174077e-06	-5.31598542e-06	1.64274412e-09	1.28957396e-06	-1.20182758e-06	7.61728737e-03	7.61728408e-03	-1.79769797e-06	6.05957199e-07	-1.36841875e-06	-3.94756667e-06
81              	1.51793507e-02	-1.15439669e-06	-5.28543693e-06	1.64728142e-09	1.30377891e-06	-1.19301225e-06	7.58967701e-03	7.58967371e-03	-1.77021059e-06	6.15813898e-07	-1.33893956e-06	-3.94649737e-06
82              	1.51258604e-02	-1.13771472e-06	-5.24846851e-06	1.65169153e-09	1.32080658e-06	-1.18454708e-06	7.56293186e-03	7.56292856e-03	-1.75340444e-06	6.15689726e-07	-1.30342768e-06	-3.94504083e-06
83              	1.50740908e-02	-1.12428376e-06	-5.21796934e-06	1.65640266e-09	1.33627799e-06	-1.17867858e-06	7.53704707e-03	7.53704376e-03	-1.74082047e-06	6.16536703e-07	-1.27270668e-06	-3.94526266e-06
84              	1.50240354e-02	-1.10062223e-06	-5.19673087e-06	1.66093677e-09	1.35121934e-06	-1.17358391e-06	7.51201935e-03	7.51201602e-03	-1.72389503e-06	6.23272796e-07	-1.24714609e-06	-3.94958478e-06
85              	1.49756792e-02	-1.06471877e-06	-5.17917340e-06	1.66531153e-09	1.36578052e-06	-1.16505008e-06	7.48784128e-03	7.48783795e-03	-1.69740946e-06	6.32690698e-07	-1.22380618e-06	-3.95536722e-06
86              	1.49289978e-02	-1.02969144e-06	-5.15422638e-06	1.66929017e-09	1.38342667e-06	-1.14983622e-06	7.46450059e-03	7.46449725e-03	-1.66468195e-06	6.34990503e-07	-1.19368652e-06	-3.96053986e-06
87              	1.48839590e-02	-9.98849161e-07	-5.11946612e-06	1.67321205e-09	1.40437719e-06	-1.12509685e-06	7.44198119e-03	7.44197785e-03	-1.62452143e-06	6.25672269e-07	-1.15535587e-06	-3.96411025e-06
88              	1.48405217e-02	-9.76785164e-07	-5.07643214e-06	1.67624118e-09	1.42327934e-06	-1.09695175e-06	7.42026253e-03	7.42025918e-03	-1.58534434e-06	6.08559171e-07	-1.11493673e-06	-3.96149541e-06
89              	1.47986483e-02	-9.65664310e-07	-5.04115870e-06	1.67933991e-09	1.43930375e-06	-1.07266888e-06	7.39932585e-03	7.39932249e-03	-1.55550103e-06	5.89836723e-07	-1.08127560e-06	-3.95988310e-06
90              	1.47583000e-02	-9.59498358e-07	-5.02975726e-06	1.68316540e-09	1.45159418e-06	-1.05709349e-06	7.37915168e-03	7.37914832e-03	-1.53684267e-06	5.77344313e-07	-1.06328445e-06	-3.96647281e-06
91              	1.47194374e-02	-9.51010027e-07	-5.03907924e-06	1.68763221e-09	1.45862083e-06	-1.04705874e-06	7.35972038e-03	7.35971701e-03	-1.52256375e-06	5.71553723e-07	-1.06091879e-06	-3.97816045e-06
92              	1.46820248e-02	-9.44173291e-07	-5.04699940e-06	1.69245608e-09	1.46198240e-06	-1.03554853e-06	7.34101410e-03	7.34101071e-03	-1.50763517e-06	5.63461884e-07	-1.06151730e-06	-3.98548210e-06
93              	1.46460300e-02	-9.36818352e-07	-5.05268386e-06	1.69697011e-09	1.46438420e-06	-1.01827691e-06	7.32301671e-03	7.32301332e-03	-1.48668609e-06	5.49867734e-07	-1.06195773e-06	-3.99072613e-06
94              	1.46114213e-02	-9.23474499e-07	-5.05313396e-06	1.70168314e-09	1.46723554e-06	-9.97443468e-07	7.30571237e-03	7.30570897e-03	-1.45918072e-06	5.35706218e-07	-1.05933144e-06	-3.99380252e-06
95              	1.45781691e-02	-9.05927085e-07	-5.05601757e-06	1.70575538e-09	1.46973275e-06	-9.75289324e-07	7.28908624e-03	7.28908283e-03	-1.42825287e-06	5.22325782e-07	-1.05827604e-06	-3.99774154e-06
96              	1.45462427e-02	-8.84513447e-07	-5.06821824e-06	1.70867271e-09	1.46961295e-06	-9.54713991e-07	7.27312307e-03	7.27311966e-03	-1.39697071e-06	5.12457267e-07	-1.06449617e-06	-4.00372207e-06
97              	1.45156109e-02	-8.59906981e-07	-5.09633023e-06	1.71161566e-09	1.46657017e-06	-9.34657060e-07	7.25780717e-03	7.25780375e-03	-1.36461055e-06	5.04703569e-07	-1.08159495e-06	-4.01473528e-06
98              	1.44862384e-02	-8.30724770e-07	-5.13299226e-06	1.71463457e-09	1.46486283e-06	-9.12494415e-07	7.24312092e-03	7.24311749e-03	-1.32785680e-06	4.97132030e-07	-1.10163330e-06	-4.03135896e-06
99              	1.44580867e-02	-7.97815502e-07	-5.16739108e-06	1.71800697e-09	1.46533768e-06	-8.88470102e-07	7.22904507e-03	7.22904163e-03	-1.28737785e-06	4.89562351e-07	-1.11835787e-06	-4.04903322e-06
100             	1.44311328e-02	-7.60057938e-07	-5.18945221e-06	1.72079776e-09	1.46546394e-06	-8.65171191e-07	7.21556811e-03	7.21556467e-03	-1.24520016e-06	4.85142221e-07	-1.12926217e-06	-4.06019004e-06
101             	1.44053588e-02	-7.20191862e-07	-5.19682039e-06	1.72355496e-09	1.46553735e-06	-8.43951656e-07	7.20268114e-03	7.20267769e-03	-1.20404759e-06	4.83855725e-07	-1.13287284e-06	-4.06394755e-06
102             	1.43807305e-02	-6.80568042e-07	-5.18837476e-06	1.72637191e-09	1.46464683e-06	-8.23700580e-07	7.19036699e-03	7.19036354e-03	-1.16398460e-06	4.83416560e-07	-1.12954055e-06	-4.05883421e-06
103             	1.43572139e-02	-6.40734732e-07	-5.17316330e-06	1.72918454e-09	1.46053466e-06	-8.02958199e-07	7.17860867e-03	7.17860522e-03	-1.12332557e-06	4.82590833e-07	-1.12604699e-06	-4.04711632e-06
104             	1.43347744e-02	-5.97294111e-07	-5.15597078e-06	1.73246967e-09	1.45416249e-06	-7.81328047e-07	7.16738894e-03	7.16738547e-03	-1.07997510e-06	4.82680991e-07	-1.12382290e-06	-4.03214788e-06
105             	1.43133768e-02	-5.50446567e-07	-5.13359500e-06	1.73629429e-09	1.44770376e-06	-7.58377899e-07	7.15669016e-03	7.15668669e-03	-1.03360118e-06	4.83154616e-07	-1.11909374e-06	-4.01450126e-06
106             	1.42929829e-02	-4.98865374e-07	-5.10673138e-06	1.74069296e-09	1.44229257e-06	-7.36364065e-07	7.14649317e-03	7.14648969e-03	-9.85796752e-07	4.86931378e-07	-1.11107312e-06	-3.99565827e-06
107             	1.42735528e-02	-4.42921171e-07	-5.08139430e-06	1.74510247e-09	1.44055670e-06	-7.15187061e-07	7.13677812e-03	7.13677463e-03	-9.36647647e-07	4.93726475e-07	-1.10014045e-06	-3.98125386e-06
108             	1.42550465e-02	-3.87704406e-07	-5.05743559e-06	1.74963089e-09	1.44197278e-06	-6.92638578e-07	7.12752502e-03	7.12752152e-03	-8.86490781e-07	4.98786375e-07	-1.08674502e-06	-3.97069058e-06
109             	1.42374257e-02	-3.30666778e-07	-5.03284729e-06	1.75413390e-09	1.44204566e-06	-6.68169249e-07	7.11871461e-03	7.11871110e-03	-8.33502638e-07	5.02835861e-07	-1.07437798e-06	-3.95846931e-06
110             	1.42206531e-02	-2.69407773e-07	-4.99909262e-06	1.75850609e-09	1.43559967e-06	-6.42961088e-07	7.11032831e-03	7.11032479e-03	-7.77664975e-07	5.08257202e-07	-1.06394664e-06	-3.93514598e-06
111             	1.42046918e-02	-2.07815105e-07	-4.94303424e-06	1.76236402e-09	1.42249238e-06	-6.16787251e-07	7.10234765e-03	7.10234413e-03	-7.20694804e-07	5.12879699e-07	-1.04902474e-06	-3.89400951e-06
112             	1.41895056e-02	-1.43302970e-07	-4.87362157e-06	1.76662062e-09	1.40726588e-06	-5.90786819e-07	7.09475456e-03	7.09475103e-03	-6.62438304e-07	5.19135334e-07	-1.02954491e-06	-3.84407667e-06
113             	1.41750581e-02	-8.02458847e-08	-4.80955728e-06	1.77090966e-09	1.39287433e-06	-5.67307682e-07	7.08753080e-03	7.08752726e-03	-6.07430625e-07	5.27184740e-07	-1.01190431e-06	-3.79765297e-06
